Saguaro ID,Year,Height in Inches,Growth in Inches
4371,2002,6.25,0.5
4371,2003,6.75,0.25
4371,2004,7,0.25
4372,1997,9.5,1
4372,1998,10.5,0.75
4372,1999,11.25,1
4372,2000,12.25,0.25
4372,2001,12.5,3.25
4372,2002,15.75,0
4372,2003,15.75,0.75
4372,2004,16.5,1.25
4372,2005,17.75,0.75
4372,2006,18.5,2
4372,2007,20.5,1.75
4372,2008,22.25,1
4372,2009,23.25,1.25
4373,1997,3.75,0.625
4373,1998,4.375,0.125
4373,1999,4.5,1.25
4373,2000,5.75,1
4373,2001,6.75,1
4373,2002,7.75,0.75
4373,2003,8.5,0.5
4373,2004,9,0.75
4373,2005,9.75,2
4373,2006,11.75,2.5
4373,2007,14.25,1.75
4373,2008,16,4.25
4373,2009,20.25,1
4376,1997,3.125,0.375
4376,1998,3.5,0.5
4376,1999,4,0.5
4376,2000,4.5,-0.5
4376,2001,4,1.5
4376,2002,5.5,0.75
4376,2003,6.25,2
4376,2004,8.25,2.5
4376,2005,10.75,0.75
4376,2006,11.5,2
4376,2007,13.5,2
4376,2008,15.5,3
4376,2009,18.5,3
4377,1997,6.375,0.5
4377,1998,6.875,2
4377,1999,8.875,1.625
4377,2000,10.5,1.5
4377,2001,12,2.25
4377,2002,14.25,2.75
4377,2003,17,4
4377,2004,21,4
4377,2005,25,4.25
4377,2006,29.25,6
4377,2007,35.25,3.75
4377,2008,39,8
4377,2009,47,5.75
4378,1997,7.25,1.375
4378,1998,8.625,1.875
4378,1999,10.5,1.5
4378,2000,12,2
4378,2001,14,2.75
4378,2002,16.75,1.75
4378,2003,18.5,2.75
4378,2004,21.25,3.5
4378,2005,24.75,4
4378,2006,28.75,3.75
4378,2007,32.5,4
4378,2008,36.5,6
4378,2009,42.5,5
4379,1997,4.125,0
4379,1998,4.125,0.5
4379,1999,4.625,0.375
4379,2000,5,0.5
4379,2001,5.5,-0.25
4379,2002,5.25,0.25
4380,1998,5.875,0.875
4380,1999,6.75,0.5
4380,2000,7.25,1.25
4380,2001,8.5,1
4380,2002,9.5,1.25
4380,2003,10.75,-0.25
4380,2004,10.5,0.75
4380,2005,11.25,1.25
4380,2006,12.5,1.75
4380,2007,14.25,0.75
4380,2008,15,2.75
4380,2009,17.75,1
4382,1998,11.75,1.5
4382,1999,13.25,1.25
4382,2000,14.5,2
4382,2001,16.5,2
4382,2002,18.5,2.75
4382,2003,21.25,2.25
4382,2004,23.5,2
4382,2005,25.5,4.5
4382,2006,30,4.5
4382,2007,34.5,3.75
4382,2008,38.25,5.5
4382,2009,43.75,5
4383,1999,12.75,0.75
4383,2000,13.5,2
4383,2001,15.5,1
4383,2002,16.5,1.5
4383,2003,18,4
4383,2004,22,3
4383,2005,25,2.75
4383,2006,27.75,4
4383,2007,31.75,2.75
4383,2008,34.5,4
4383,2009,38.5,4
4384,1999,5.375,0.625
4384,2000,6,1.25
4384,2001,7.25,0
4384,2002,7.25,-0.25
4385,2000,6,1
4385,2001,7,1.5
4385,2002,8.5,0.25
4385,2003,8.75,0.25
4385,2004,9,1.75
4385,2005,10.75,1
4385,2006,11.75,0.75
4385,2007,12.5,2.25
4385,2008,14.75,1
4385,2009,15.75,0.75
4386,2001,7.25,1.5
4386,2002,8.75,1.25
4386,2003,10,1.75
4386,2004,11.75,1.75
4386,2005,13.5,1.5
4386,2006,15,2.75
4386,2007,17.75,3.75
4386,2008,21.5,2.75
4386,2009,24.25,3.25
4387,2001,3,0.75
4387,2002,3.75,0.75
4387,2003,4.5,1.5
4387,2004,6,1
4387,2005,7,0.75
4387,2006,7.75,2.25
4387,2007,10,2.75
4387,2008,12.75,3.5
4387,2009,16.25,1.5
4388,2001,4.25,0.25
4389,2001,7.25,2
4389,2002,9.25,0.75
4389,2003,10,1.75
4389,2004,11.75,1.25
4389,2005,13,1.75
4389,2006,14.75,2.25
4389,2007,17,0.75
4389,2008,17.75,4.25
4389,2009,22,2
4390,2001,19.25,-1
4390,2002,18.25,1.75
4390,2003,20,2.75
4390,2004,22.75,2
4390,2005,24.75,2.25
4390,2006,27,4
4390,2007,31,2.5
4390,2008,33.5,3.75
4390,2009,37.25,3
4391,2002,10.25,1
4391,2003,11.25,2.25
4391,2004,13.5,0.75
4391,2005,14.25,1.25
4391,2006,15.5,1.25
4391,2007,16.75,2.75
4391,2008,19.5,0.75
4391,2009,20.25,0.25
4392,2003,2.75,0.75
4392,2004,3.5,1
4392,2005,4.5,0
4392,2006,4.5,1.75
4392,2007,6.25,0.75
4392,2008,7,1.5
4392,2009,8.5,0.75
4393,2003,8,0.75
4393,2004,8.75,0.25
4393,2005,9,0.5
4393,2006,9.5,1
4393,2007,10.5,0.25
4393,2008,10.75,1
4393,2009,11.75,0.5
4394,2003,8,0.75
4394,2004,8.75,0.75
4394,2005,9.5,1
4394,2006,10.5,0.5
4394,2007,11,1
4394,2008,12,1
4394,2009,13,1
4395,2003,5.75,1
4395,2004,6.75,0
4395,2005,6.75,0.25
4395,2006,7,1.75
4395,2007,8.75,-0.25
4395,2008,8.5,2.25
4395,2009,10.75,-0.25
4396,2003,11.25,1.25
4396,2004,12.5,1.75
4396,2005,14.25,2.75
4396,2006,17,2.25
4396,2007,19.25,2.75
4396,2008,22,3
4396,2009,25,2.75
4397,2004,8.5,1.25
4398,2004,11.75,2
4398,2005,13.75,0.25
4398,2006,14,2
4398,2007,16,1
4398,2008,17,3
4398,2009,20,0
4399,2005,13.5,1
4399,2006,14.5,1
4399,2007,15.5,0.25
4399,2008,15.75,2.25
4399,2009,18,0.5
4400,2005,3.5,0.25
4400,2006,3.75,1.5
4400,2007,5.25,1.25
4400,2008,6.5,1.75
4400,2009,8.25,0.75
4401,2007,11.5,1.5
4401,2008,13,1.25
4401,2009,14.25,1.25
4402,2007,14,1.5
4402,2008,15.5,2.25
4402,2009,17.75,0.75
4403,2007,4.5,0.75
4403,2008,5.25,1.25
4403,2009,6.5,0.75
4404,2008,7.25,1.75
4404,2009,9,1.75
4405,2008,12.75,0.75
4405,2009,13.5,0
4406,2008,6.5,0
4406,2009,6.5,0
5362,1983,53,4
5362,1984,57,4
5362,1985,61,5
5362,1986,66,4.5
5362,1987,70.5,6.5
5365,1981,34,3.788887255
5365,1983,42,4.5
5365,1984,46.5,2
5365,1985,48.5,2
5365,1986,50.5,4.5
5365,1987,55,2.875
5365,1988,57.875,3.375
5365,1989,61.25,3.5
5365,1990,64.75,4.125
5365,1991,68.875,2.125
5366,1981,35,3.794329483
5366,1983,43,3
5366,1984,46,3.5
5366,1985,49.5,3.5
5366,1986,53,5
5366,1987,58,3.75
5366,1988,61.75,5.5
5367,1981,15,3.165902125
5367,1983,22,2
5367,1984,24,3
5367,1985,27,3.5
5367,1986,30.5,3.5
5367,1987,34,3.875
5367,1988,37.875,2.125
5367,1989,40,0.625
5367,1990,40.625,0.375
5368,1981,17,2.339079606
5368,1983,22,6
5368,1984,28,1
5368,1985,29,4.5
5368,1986,33.5,4
5368,1987,37.5,5.75
5368,1988,43.25,5.375
5368,1989,48.625,4
5368,1990,52.625,3.375
5368,1991,56,3.38
5368,1992,59.38,4.62
5369,1981,31,2.867388444
5369,1983,37,4
5369,1984,41,1
5370,1981,26,5.432467291
5370,1983,38,6
5370,1984,44,6
5370,1985,50,4
5370,1986,54,7.5
5370,1987,61.5,8.375
5370,1988,69.875,8.125
5371,1981,26,1.459060435
5371,1983,29,5
5371,1984,34,-1
5371,1985,33,1
5371,1986,34,1
5371,1987,35,2
5371,1988,37,2.25
5371,1989,39.25,0.125
5371,1990,39.375,2.375
5371,1991,41.75,-0.25
5371,1992,41.5,4.12
5371,1993,45.62,-1.12
5371,1994,44.5,5.5
5371,1995,50,1.87
5371,1996,51.87,4.755
5371,1997,56.625,3.125
5372,1980,15,3
5372,1981,18,4.449944321
5372,1983,28,6
5372,1984,34,3
5373,1983,61,5
5373,1984,66,5
5374,1981,26,1.459060435
5374,1983,29,2
5374,1984,31,1.5
5374,1985,32.5,1.5
5374,1986,34,2.5
5374,1987,36.5,2.875
5374,1988,39.375,2.375
5374,1989,41.75,2.75
5374,1990,44.5,3
5374,1991,47.5,2.25
5374,1992,49.75,4
5374,1993,53.75,2.25
5374,1994,56,4.25
5374,1995,60.25,2
5374,1996,62.25,4
5374,1997,66.25,4.75
5375,1981,22,2.819347292
5375,1983,28,1
5376,1980,12,1
5376,1981,13,2.716233646
5376,1983,19,2
5376,1984,21,1
5376,1985,22,3
5376,1986,25,2.5
5376,1987,27.5,5.25
5376,1988,32.75,3.625
5376,1989,36.375,2.25
5376,1990,38.625,2.75
5376,1991,41.375,2.875
5376,1992,44.25,2.25
5376,1993,46.5,4.62
5376,1994,51.12,4.88
5376,1995,56,4.75
5376,1996,60.75,5.75
5376,1997,66.5,5.75
5377,1981,31,7.170669368
5377,1983,47,4
5377,1984,51,3
5377,1985,54,7
5377,1986,61,5.5
5377,1987,66.5,5.5
5378,1981,25,4.154759474
5378,1983,34,6
5378,1984,40,4.5
5378,1985,44.5,2.5
5378,1986,47,4.5
5378,1987,51.5,5.5
5378,1988,57,5
5378,1989,62,5.25
5379,1980,12,1
5379,1981,13,2.716233646
5379,1983,19,3
5379,1984,22,2
5380,1980,16,3
5380,1981,19,3.226110771
5380,1983,26,2
5380,1984,28,3
5380,1985,31,3
5380,1986,34,2.5
5380,1987,36.5,2.875
5380,1988,39.375,3.25
5380,1989,42.625,3.875
5380,1990,46.5,4
5380,1991,50.5,2.25
5380,1992,52.75,3.63
5380,1993,56.38,2.12
5380,1994,58.5,4.75
5380,1995,63.25,3.87
5380,1996,67.12,5.88
5381,1981,28,4.619012861
5381,1983,38,6
5381,1984,44,3
5381,1985,47,0
5381,1986,47,4
5381,1987,51,1.5
5381,1988,52.5,6.25
5381,1989,58.75,5.75
5381,1990,64.5,4
5381,1991,68.5,7.5
5382,1981,38,4.708313008
5382,1983,48,5
5383,1980,10,4
5383,1981,14,2.30950643
5383,1983,19,2.5
5383,1984,21.5,1.5
5383,1985,23,0.5
5384,1980,5.5,1.5
5384,1981,7,1.366600265
5384,1983,10,2.5
5384,1984,12.5,2
5384,1985,14.5,2.5
5384,1986,17,3.5
5384,1987,20.5,4.875
5384,1988,25.375,4.5
5384,1989,29.875,5.75
5384,1990,35.625,6.875
5384,1991,42.5,3.37
5384,1992,45.87,5.51
5384,1993,51.38,7
5384,1994,58.38,7.87
5384,1995,66.25,8.25
5385,1981,7,1.366600265
5385,1983,10,3.5
5385,1984,13.5,2
5385,1985,15.5,0
5385,1986,15.5,3.5
5385,1987,19,0.125
5385,1988,19.125,3.625
5385,1989,22.75,2.75
5385,1990,25.5,2.5
5385,1991,28,2.38
5385,1992,30.38,2.87
5385,1993,33.25,2.5
5385,1994,35.75,5.375
5385,1995,41.125,3.625
5385,1996,44.75,4.375
5385,1997,49.125,5.25
5385,1998,54.375,4.25
5385,1999,58.625,4.875
5385,2000,63.5,7.25
5386,1981,17,2.773719933
5386,1983,23,3.5
5386,1984,26.5,1.5
5386,1985,28,2.5
5386,1986,30.5,3.5
5386,1987,34,3.25
5386,1988,37.25,3.625
5386,1989,40.875,3.375
5386,1990,44.25,4.75
5386,1991,49,5.62
5386,1992,54.62,5.63
5386,1993,60.25,3.87
5386,1994,64.12,5.88
5387,1981,6,1.745966692
5387,1983,10,3
5387,1984,13,1.5
5387,1985,14.5,2
5387,1986,16.5,3
5387,1987,19.5,1.875
5387,1988,21.375,2.375
5387,1989,23.75,2.5
5387,1990,26.25,3.25
5387,1991,29.5,1.25
5387,1992,30.75,2.87
5387,1993,33.62,2
5387,1994,35.62,3.505
5387,1995,39.125,2.745
5387,1996,41.87,3.63
5387,1997,45.5,3.75
5387,1998,49.25,2.625
5387,1999,51.875,1.125
5387,2000,53,3.75
5387,2001,56.75,3
5387,2002,59.75,3.5
5387,2003,63.25,4.5
5387,2004,67.75,3.75
5389,1980,8,1
5389,1981,9,0.949874371
5389,1983,11,4
5390,1980,15,2
5390,1981,17,2.339079606
5390,1983,22,3
5390,1984,25,2.5
5392,1980,15,1
5392,1981,16,2.761663039
5392,1983,22,6
5393,1980,9,0
5393,1981,9,1.816653826
5393,1983,13,5
5394,1981,8,0.485281374
5394,1983,9,3
5394,1984,12,2
5394,1985,14,2
5394,1986,16,2.25
5394,1987,18.25,2.375
5394,1988,20.625,2.625
5394,1989,23.25,3.75
5394,1990,27,3.75
5394,1991,30.75,2.5
5394,1992,33.25,3.87
5394,1993,37.12,3.26
5394,1994,40.38,6.12
5394,1995,46.5,4
5394,1996,50.5,6.75
5394,1997,57.25,6.125
5394,1998,63.375,5.375
5395,1981,7,1.774964387
5395,1983,11,5
5395,1984,16,2
5395,1985,18,4
5395,1986,22,3
5395,1987,25,3.875
5395,1988,28.875,5.375
5395,1989,34.25,5.375
5395,1990,39.625,5
5395,1991,44.625,3.755
5395,1992,48.38,6.87
5395,1993,55.25,4.37
5395,1994,59.62,8.38
5395,1995,68,6
5396,1981,28,6.292856399
5396,1983,42,7
5396,1984,49,3
5399,1981,21,4.922962794
5399,1983,32,6
5399,1984,38,7
5399,1985,45,-7
5399,1986,38,4
5399,1987,42,5
5399,1988,47,4.875
5399,1989,51.875,7.625
5399,1990,59.5,7
5399,1991,66.5,4.5
5400,1980,13,3
5400,1981,16,2.761663039
5400,1983,22,1.5
5400,1984,23.5,4.5
5400,1985,28,3.5
5400,1986,31.5,4.5
5400,1987,36,5.5
5400,1988,41.5,4.875
5400,1989,46.375,3.875
5400,1990,50.25,4
5400,1991,54.25,6.75
5400,1992,61,8.5
5401,1980,6,2
5401,1981,8,2.198039027
5401,1983,13,1
5401,1984,14,2
5401,1985,16,1.5
5401,1986,17.5,3
5401,1987,20.5,3.5
5401,1988,24,3.75
5401,1989,27.75,3.5
5401,1990,31.25,4
5401,1991,35.25,4.38
5401,1992,39.63,5
5401,1993,44.63,4.12
5401,1994,48.75,6.25
5401,1995,55,5.25
5401,1996,60.25,6.875
5401,1997,67.125,6.875
5402,1980,11,1
5402,1981,12,2.282856857
5402,1983,17,4
5402,1984,21,3
5402,1985,24,3
5402,1986,27,4.5
5402,1987,31.5,3.25
5402,1988,34.75,5.125
5402,1989,39.875,3.375
5402,1990,43.25,4.125
5402,1991,47.375,6.125
5402,1992,53.5,5.25
5402,1993,58.75,5
5402,1994,63.75,6
5403,1980,9,1
5403,1981,10,3.03840481
5403,1983,17,4
5403,1984,21,1.5
5403,1985,22.5,3.5
5403,1986,26,3.5
5403,1987,29.5,2.875
5403,1988,32.375,2.625
5403,1989,35,3.25
5404,1980,12,-3
5404,1981,9,1.392304845
5404,1983,12,2.5
5404,1984,14.5,2.5
5404,1985,17,1
5404,1986,18,1.5
5404,1987,19.5,1
5404,1988,20.5,3
5404,1989,23.5,2.625
5404,1990,26.125,3.5
5404,1991,29.625,1.495
5404,1992,31.12,2.63
5404,1993,33.75,4
5404,1994,37.75,4
5404,1995,41.75,4
5404,1996,45.75,5.25
5404,1997,51,4.5
5404,1998,55.5,5.375
5404,1999,60.875,7.625
5405,1980,4,1
5405,1981,5,1.708203932
5405,1983,9,4
5405,1984,13,1
5405,1985,14,2
5405,1986,16,2.75
5405,1987,18.75,4.125
5405,1988,22.875,3.875
5405,1989,26.75,5.25
5405,1990,32,6.375
5405,1991,38.375,4.495
5405,1992,42.87,7.38
5405,1993,50.25,6.37
5405,1994,56.62,8.505
5405,1995,65.125,6.375
5406,1980,6,2
5406,1981,8,2.198039027
5406,1983,13,3
5406,1984,16,3
5406,1985,19,2
5406,1986,21,2.5
5406,1987,23.5,3.5
5406,1988,27,3.125
5406,1989,30.125,4.375
5406,1990,34.5,3.75
5406,1991,38.25,3.25
5406,1992,41.5,2.8
5406,1993,44.3,3.95
5406,1994,48.25,7
5406,1995,55.25,5.25
5406,1996,60.5,5.5
5406,1997,66,6
5407,1980,11,2
5407,1981,13,2.716233646
5407,1983,19,4
5407,1984,23,3
5407,1985,26,-2
5407,1986,24,3
5407,1987,27,1.125
5407,1988,28.125,2.875
5407,1989,31,4.875
5407,1990,35.875,5.75
5407,1991,41.625,4.245
5407,1992,45.87,4.25
5407,1993,50.12,4.38
5407,1994,54.5,3.75
5407,1995,58.25,5.62
5407,1996,63.87,6.88
5408,1981,4,1.656854249
5408,1983,8,3
5408,1984,11,4
5408,1985,15,3.5
5408,1986,18.5,4
5408,1987,22.5,6
5408,1988,28.5,5.25
5408,1989,33.75,5.875
5408,1990,39.625,5.125
5408,1991,44.75,5.5
5408,1992,50.25,6.25
5408,1993,56.5,6.5
5408,1994,63,7
5409,1981,2,1.16227766
5409,1983,5,2
5410,1981,2,0.828427125
5410,1983,4,3
5410,1984,7,0.5
5410,1985,7.5,-1
5410,1986,6.5,0.5
5411,1983,16,3
5411,1984,19,0.5
5412,1983,12,3
5412,1984,15,1.5
5412,1985,16.5,1.5
5412,1986,18,3
5412,1987,21,2.75
5412,1988,23.75,1.375
5412,1989,25.125,1.625
5412,1990,26.75,2
5412,1991,28.75,0.5
5412,1992,29.25,1
5412,1993,30.25,1.5
5412,1994,31.75,6.125
5412,1995,37.875,6.245
5412,1996,44.12,6.13
5412,1997,50.25,5.625
5412,1998,55.875,4.875
5412,1999,60.75,6
5413,1983,2.5,1
5413,1984,3.5,1
5413,1985,4.5,0
5413,1986,4.5,0.5
5413,1987,5,1.5
5413,1988,6.5,0.875
5413,1989,7.375,0.375
5413,1990,7.75,1.375
5413,1991,9.125,1.255
5413,1992,10.38,1.62
5413,1993,12,0.75
5413,1994,12.75,2.25
5413,1995,15,2
5413,1996,17,2.75
5413,1997,19.75,2.625
5413,1998,22.375,3.375
5413,1999,25.75,4.75
5413,2000,30.5,3
5413,2001,33.5,3.75
5413,2002,37.25,4.25
5413,2003,41.5,4
5413,2004,45.5,4.5
5413,2005,50,2.75
5413,2006,52.75,5
5413,2007,57.75,6.97
5413,2008,64.72,4.78
5414,1983,5,1.5
5414,1984,6.5,0.5
5414,1985,7,0
5414,1986,7,2.5
5414,1987,9.5,0.5
5414,1988,10,1.875
5414,1989,11.875,0.5
5414,1990,12.375,2.25
5414,1991,14.625,1.245
5414,1992,15.87,1.63
5414,1993,17.5,1.62
5414,1994,19.12,3.88
5414,1995,23,2.75
5414,1996,25.75,4.5
5414,1997,30.25,3.375
5414,1998,33.625,3.875
5414,1999,37.5,4.25
5414,2000,41.75,2.5
5414,2001,44.25,4.25
5414,2002,48.5,3.25
5414,2003,51.75,5
5414,2004,56.75,5
5414,2005,61.75,5.25
5415,1983,6,1.5
5415,1984,7.5,1.5
5415,1985,9,0.5
5415,1986,9.5,1.25
5415,1987,10.75,0.875
5415,1988,11.625,2.125
5415,1989,13.75,1.375
5415,1990,15.125,2.625
5415,1991,17.75,2.12
5415,1992,19.87,2.63
5415,1993,22.5,3.37
5415,1994,25.87,5.13
5415,1995,31,5
5415,1996,36,3.875
5415,1997,39.875,6.75
5415,1998,46.625,4.625
5415,1999,51.25,6.75
5415,2000,58,5.5
5415,2001,63.5,6.25
5416,1983,16,2.5
5416,1984,18.5,3.5
5416,1985,22,-1.5
5417,1983,9,2
5417,1984,11,2.5
5417,1985,13.5,0.5
5417,1986,14,1
5417,1987,15,2
5417,1988,17,2.25
5417,1989,19.25,2.5
5417,1990,21.75,3.5
5417,1991,25.25,1
5417,1992,26.25,4.25
5417,1993,30.5,1.62
5417,1994,32.12,1.88
5417,1995,34,2.75
5417,1996,36.75,5.125
5417,1997,41.875,4.125
5417,1998,46,3.75
5417,1999,49.75,3.5
5417,2000,53.25,4.75
5417,2001,58,6.5
5417,2002,64.5,4.25
5418,1983,2.5,2
5418,1984,4.5,1
5418,1985,5.5,1
5418,1986,6.5,2
5418,1987,8.5,1.375
5418,1988,9.875,1.125
5418,1989,11,1.625
5418,1990,12.625,2.5
5418,1991,15.125,0.995
5418,1992,16.12,1.63
5418,1993,17.75,2.25
5418,1994,20,3.5
5418,1995,23.5,4.12
5418,1996,27.62,4.13
5418,1997,31.75,3.5
5418,1998,35.25,4
5418,1999,39.25,4
5418,2000,43.25,4.25
5418,2001,47.5,5.25
5418,2002,52.75,3.75
5418,2003,56.5,5.25
5418,2004,61.75,5.25
5419,1983,9,1.5
5419,1984,10.5,-0.5
5419,1985,10,3
5419,1986,13,1
5419,1987,14,0
5419,1988,14,-1.5
5419,1989,12.5,-0.75
5419,1990,11.75,3.125
5419,1991,14.875,1.505
5419,1992,16.38,1.12
5419,1993,17.5,2
5419,1994,19.5,-0.375
5419,2006,18,2
5419,2007,20,7
5419,2008,27,-3
5419,2009,24,2.5
5420,1983,14,3
5421,1983,19,3.5
5421,1984,22.5,2
5421,1985,24.5,1
5421,1986,25.5,3
5421,1987,28.5,4
5421,1988,32.5,3.25
5421,1989,35.75,3
5421,1990,38.75,4.25
5421,1991,43,3.5
5421,1992,46.5,2.88
5421,1993,49.38,4.62
5421,1994,54,4.75
5421,1995,58.75,4
5421,1996,62.75,4.75
5422,1983,7,2
5422,1984,9,1.5
5422,1985,10.5,2.5
5422,1986,13,5
5422,1987,18,0.75
5422,1988,18.75,3.25
5422,1989,22,2
5422,1990,24,3.5
5422,1991,27.5,2.62
5422,1992,30.12,3.88
5422,1993,34,3.5
5422,1994,37.5,6
5422,1995,43.5,4.25
5422,1996,47.75,4.25
5422,1997,52,7
5422,1998,59,6
5422,1999,65,5.5
5423,1983,6,4
5423,1984,10,0
5423,1985,10,0.5
5423,1986,10.5,2.5
5423,1987,13,0.25
5423,1988,13.25,1.5
5423,1989,14.75,1.625
5423,1990,16.375,0.875
5423,1991,17.25,1.13
5423,1992,18.38,1.37
5423,1993,19.75,2
5423,1994,21.75,1.25
5423,1995,23,2.87
5423,1996,25.87,2.38
5423,1997,28.25,1.625
5423,1998,29.875,3.625
5423,1999,33.5,1.5
5423,2000,35,2.5
5423,2001,37.5,3.25
5423,2002,40.75,2.75
5423,2003,43.5,4.75
5423,2004,48.25,4.5
5423,2005,52.75,4.25
5423,2006,57,4.5
5423,2007,61.5,5
5423,2008,66.5,5
5424,1983,12,2
5424,1984,14,0.5
5424,1985,14.5,0
5424,1986,14.5,1
5424,1987,15.5,-0.25
5424,1988,15.25,1.375
5424,1989,16.625,1.625
5424,1990,18.25,2
5424,1991,20.25,2
5424,1992,22.25,2.5
5424,1993,24.75,0.5
5424,1994,25.25,2
5424,1995,27.25,1.5
5424,1996,28.75,1.75
5424,1997,30.5,2.875
5424,1998,33.375,2.25
5424,1999,35.625,1.875
5424,2000,37.5,3.25
5424,2001,40.75,2.75
5424,2002,43.5,2.5
5424,2003,46,3.5
5424,2004,49.5,3
5424,2005,52.5,4.5
5424,2006,57,6.5
5424,2007,63.5,4.25
5425,1983,4,2
5425,1984,6,0
5425,1985,6,0
5425,1986,6,2.5
5425,1987,8.5,1.25
5425,1988,9.75,1
5425,1989,10.75,1
5425,1990,11.75,1.625
5425,1991,13.375,0.875
5425,1992,14.25,1.87
5425,1993,16.12,2.38
5425,1994,18.5,3.25
5425,1995,21.75,1.75
5425,1996,23.5,2.375
5425,1997,25.875,2.875
5425,1998,28.75,3.125
5425,1999,31.875,2.625
5425,2000,34.5,2.5
5425,2001,37,4.5
5425,2002,41.5,3.25
5425,2003,44.75,3.75
5425,2004,48.5,4.5
5425,2005,53,5
5425,2006,58,5
5425,2007,63,5.5
5426,1983,12,3
5427,1983,7,2
5427,1984,9,3
5427,1985,12,2.5
5427,1986,14.5,3.5
5427,1987,18,3.875
5427,1988,21.875,3.375
5427,1989,25.25,3.5
5427,1990,28.75,4.5
5427,1991,33.25,3.13
5427,1992,36.38,5.62
5427,1993,42,5.12
5427,1994,47.12,7.38
5427,1995,54.5,5.75
5427,1996,60.25,5.25
5427,1997,65.5,6
5428,1983,6,2
5428,1984,8,1
5428,1985,9,2
5428,1986,11,2.5
5428,1987,13.5,2.75
5428,1988,16.25,2.25
5428,1989,18.5,2.75
5428,1990,21.25,2.75
5428,1991,24,2.87
5428,1992,26.87,3.75
5428,1993,30.62,5.38
5428,1994,36,4.25
5428,1995,40.25,3.75
5428,1996,44,3
5428,1997,47,4.625
5428,1998,51.625,4.25
5428,1999,55.875,5.375
5428,2000,61.25,4.75
5428,2001,66,4.5
5430,1984,4.5,2
5430,1985,6.5,1
5430,1986,7.5,2
5430,1987,9.5,1.75
5430,1988,11.25,1.125
5430,1989,12.375,1.75
5430,1990,14.125,2.875
5430,1991,17,1.38
5430,1992,18.38,2.62
5430,1993,21,2
5430,1994,23,3.625
5430,1995,26.625,3.625
5430,1996,30.25,3.25
5430,1997,33.5,4.5
5430,1998,38,5.25
5430,1999,43.25,4
5430,2000,47.25,4.25
5430,2001,51.5,8
5430,2002,59.5,5
5430,2003,64.5,8.5
5431,1984,9.5,2
5431,1985,11.5,0.5
5431,1986,12,3.75
5431,1987,15.75,-0.25
5431,1988,15.5,1.875
5431,1989,17.375,2
5431,1990,19.375,1.875
5431,1991,21.25,2.5
5431,1992,23.75,2.87
5431,1993,26.62,2.63
5431,1994,29.25,2.75
5431,1995,32,3.38
5431,1996,35.38,3.37
5431,1997,38.75,3.875
5431,1998,42.625,3.125
5431,1999,45.75,2.75
5431,2000,48.5,5.5
5431,2001,54,6.75
5431,2002,60.75,4
5431,2003,64.75,7.25
5432,1984,4.5,1
5432,1985,5.5,0.5
5432,1986,6,2
5432,1987,8,1.875
5432,1988,9.875,1.75
5432,1989,11.625,2
5432,1990,13.625,1.375
5432,1991,15,1.62
5432,1992,16.62,1.13
5432,1993,17.75,2.5
5432,1994,20.25,4.375
5432,1995,24.625,3.375
5432,1996,28,4
5432,1997,32,4.75
5432,1998,36.75,4
5432,1999,40.75,4.25
5432,2000,45,5.25
5432,2001,50.25,5.75
5432,2002,56,4.75
5432,2003,60.75,6.25
5433,1984,16,4
5434,1984,10,1.5
5435,1984,6.5,0.5
5435,1985,7,1
5435,1986,8,2
5435,1987,10,1.125
5435,1988,11.125,0.75
5435,1989,11.875,1.625
5435,1990,13.5,2.625
5435,1991,16.125,1.255
5435,1992,17.38,4.12
5435,1993,21.5,3
5435,1994,24.5,5.25
5435,1995,29.75,3.25
5435,1996,33,3.375
5435,1997,36.375,4.125
5435,1998,40.5,2.75
5435,1999,43.25,2
5435,2000,45.25,3.75
5435,2001,49,4.5
5435,2002,53.5,4.75
5435,2003,58.25,4.75
5435,2004,63,5.25
5437,1984,7,1
5437,1985,8,0.5
5437,1986,8.5,1
5437,1987,9.5,0.75
5437,1988,10.25,0.75
5437,1989,11,1.375
5437,1990,12.375,2
5437,1991,14.375,0
5437,1992,14.375,0.745
5437,1993,15.12,1
5437,1994,16.12,3.88
5437,1995,20,2.38
5437,1996,22.38,2.87
5437,1997,25.25,1.75
5437,1998,27,2
5437,1999,29,2.25
5437,2000,31.25,2.5
5437,2001,33.75,3.5
5437,2002,37.25,3
5437,2003,40.25,4
5437,2004,44.25,4
5437,2005,48.25,2.75
5437,2006,51,4.5
5437,2007,55.5,6.25
5437,2008,61.75,4.75
5437,2009,66.5,4
5438,1984,19,2
5438,1985,21,1
5438,1986,22,2.5
5438,1987,24.5,2.25
5438,1988,26.75,4.5
5438,1989,31.25,2.25
5438,1990,33.5,3
5438,1991,36.5,1.62
5438,1992,38.12,2.5
5438,1993,40.62,4.76
5438,1994,45.38,5.62
5438,1995,51,3.38
5438,1996,54.38,5.37
5438,1997,59.75,5.5
5438,1998,65.25,4.25
5438,1999,69.5,3.5
5439,1985,7.5,0
5439,1986,7.5,1
5439,1987,8.5,1.5
5439,1988,10,0.5
5439,1989,10.5,1.25
5439,1990,11.75,2
5439,1991,13.75,0.37
5439,1992,14.12,1.75
5439,1993,15.87,1.88
5439,1994,17.75,1.375
5439,1995,19.125,1.375
5439,1996,20.5,2.25
5439,1997,22.75,1.125
5439,1998,23.875,2.125
5439,1999,26,2
